pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_hudson_fst	no_snps
Mi	Na	VHQE01000001.1	49480001	49500000	0.8534794297861699	1139
Mi	Na	VHQE01000001.1	49500001	49520000	0.7519644470490563	1039
Mi	Na	VHQE01000001.1	49520001	49540000	0.71997043228236	997
Mi	Na	VHQE01000001.1	49540001	49560000	0.7413137671680837	1158
Mi	Na	VHQE01000001.1	49560001	49580000	0.7219473513975981	1083
Mi	Na	VHQE01000001.1	49580001	49600000	0.7940324805930948	1208
Mi	Na	VHQE01000001.1	49600001	49620000	0.7842142563057256	1246
Mi	Na	VHQE01000001.1	49620001	49640000	0.7976000963667867	1217
Mi	Na	VHQE01000001.1	49640001	49660000	0.6861523361173467	1258
Mi	Na	VHQE01000001.1	49660001	49680000	0.7321604257479476	1117
Mi	Na	VHQE01000001.1	49680001	49700000	0.7766929133858268	1059
Mi	Na	VHQE01000001.1	49700001	49720000	0.6933966912288	1121
Mi	Na	VHQE01000001.1	49720001	49740000	0.8173532832670412	1140
Mi	Na	VHQE01000001.1	49740001	49760000	0.8180015976993129	1123
Mi	Na	VHQE01000001.1	49760001	49780000	0.7128488028453809	1005
Mi	Na	VHQE01000001.1	49780001	49800000	0.7083832370177675	918
Mi	Na	VHQE01000001.1	49800001	49820000	0.8115148501423985	1060
Mi	Na	VHQE01000001.1	49820001	49840000	0.7435687088392464	1144
Mi	Na	VHQE01000001.1	49840001	49860000	0.8258403726828136	1025
Mi	Na	VHQE01000001.1	49860001	49880000	0.7652364646289312	1185
Mi	Na	VHQE01000001.1	49880001	49900000	0.8430795809412474	1170
Mi	Na	VHQE01000001.1	49900001	49920000	0.6106851549755303	1340
Mi	Na	VHQE01000001.1	49920001	49940000	0.7434602193335308	1241
Mi	Na	VHQE01000001.1	49940001	49960000	0.7919761313121759	1210
Mi	Na	VHQE01000001.1	49960001	49980000	0.7431590453634543	1252
Mi	Na	VHQE01000001.1	49980001	50000000	0.6991453498137553	1200
Mi	Na	VHQE01000001.1	50000001	50020000	0.624096250070276	1339
Mi	Na	VHQE01000001.1	50020001	50040000	0.8120249349724721	1148
Mi	Na	VHQE01000001.1	50040001	50060000	0.7662450022940291	1242
Mi	Na	VHQE01000001.1	50060001	50080000	0.7927222901274456	1165
Mi	Na	VHQE01000001.1	50080001	50100000	0.7305146064811833	1150
Mi	Na	VHQE01000001.1	50100001	50120000	0.7446537639948906	1112
Mi	Na	VHQE01000001.1	50120001	50140000	0.8035517187481213	1183
Mi	Na	VHQE01000001.1	50140001	50160000	0.7221997050568478	1231
Mi	Na	VHQE01000001.1	50160001	50180000	0.710017152658662	1032
Mi	Na	VHQE01000001.1	50180001	50200000	0.712574556744832	1237
Mi	Na	VHQE01000001.1	50200001	50220000	0.7258501734725328	1199
Mi	Na	VHQE01000001.1	50220001	50240000	0.7690704447068084	1057
Mi	Na	VHQE01000001.1	50240001	50260000	0.7401751893939393	988
Mi	Na	VHQE01000001.1	50260001	50280000	0.8494632182127924	1197
Mi	Na	VHQE01000001.1	50280001	50300000	0.7289559573141663	1070
Mi	Na	VHQE01000001.1	50300001	50320000	0.7609894583028912	1175
Mi	Na	VHQE01000001.1	50320001	50340000	0.7381524220533509	1168
Mi	Na	VHQE01000001.1	50340001	50360000	0.6684805847418913	1195
Mi	Na	VHQE01000001.1	50360001	50380000	0.6648673856881657	1326
Mi	Na	VHQE01000001.1	50380001	50400000	0.7893198605826112	1108
Mi	Na	VHQE01000001.1	50400001	50420000	0.6946566959306815	1227
Mi	Na	VHQE01000001.1	50420001	50440000	0.5309067298895239	1030
Mi	Na	VHQE01000001.1	50440001	50460000	0.7327962666827585	1074
Mi	Na	VHQE01000001.1	50460001	50480000	0.8284129202726507	1403
Mi	Na	VHQE01000001.1	50480001	50500000	0.8343837469531771	1256
Mi	Na	VHQE01000001.1	50500001	50520000	0.6969663667049646	1251
Mi	Na	VHQE01000001.1	50520001	50540000	0.760601101026633	980
Mi	Na	VHQE01000001.1	50540001	50560000	0.8252226500040196	999
Mi	Na	VHQE01000001.1	50560001	50580000	0.7353380844776639	941
Mi	Na	VHQE01000001.1	50580001	50600000	0.7625279772180524	1030
Mi	Na	VHQE01000001.1	50600001	50620000	0.6848125414731254	1081
Mi	Na	VHQE01000001.1	50620001	50640000	0.7373487603305785	1212
Mi	Na	VHQE01000001.1	50640001	50660000	0.8269648535105266	1235
Mi	Na	VHQE01000001.1	50660001	50680000	0.8040346583768767	1277
Mi	Na	VHQE01000001.1	50680001	50700000	0.7651865230117705	1260
Mi	Na	VHQE01000001.1	50700001	50720000	0.7177893614023788	1074
Mi	Na	VHQE01000001.1	50720001	50740000	0.6708489297700917	1241
Mi	Na	VHQE01000001.1	50740001	50760000	0.6596113056775021	1003
Mi	Na	VHQE01000001.1	50760001	50780000	0.6671987248818809	1062
Mi	Na	VHQE01000001.1	50780001	50800000	0.7027881587234935	1178
Mi	Na	VHQE01000001.1	50800001	50820000	0.6456139812969492	1221
Mi	Na	VHQE01000001.1	50820001	50840000	0.6830435715818846	1201
Mi	Na	VHQE01000001.1	50840001	50860000	0.7675160712165501	1118
Mi	Na	VHQE01000001.1	50860001	50880000	0.7561359221283801	1170
Mi	Na	VHQE01000001.1	50880001	50900000	0.7869203549660041	1199
Mi	Na	VHQE01000001.1	50900001	50920000	0.6480445388934775	1031
Mi	Na	VHQE01000001.1	50920001	50940000	0.7058025381115811	1138
Mi	Na	VHQE01000001.1	50940001	50960000	0.6970639560803494	1014
Mi	Na	VHQE01000001.1	50960001	50980000	0.7340573440343705	1166
Mi	Na	VHQE01000001.1	50980001	51000000	0.7233277919943215	1106
Mi	Na	VHQE01000001.1	51000001	51020000	0.7528637834729959	1125
Mi	Na	VHQE01000001.1	51020001	51040000	0.7651420489347722	1118
Mi	Na	VHQE01000001.1	51040001	51060000	0.6564767898934358	1080
Mi	Na	VHQE01000001.1	51060001	51080000	0.7916021015188993	1108
Mi	Na	VHQE01000001.1	51080001	51100000	0.5457713557161069	1075
Mi	Na	VHQE01000001.1	51100001	51120000	0.8037533787251514	1061
Mi	Na	VHQE01000001.1	51120001	51140000	0.7388210881117119	1104
Mi	Na	VHQE01000001.1	51140001	51160000	0.7242683139762417	1014
Mi	Na	VHQE01000001.1	51160001	51180000	0.6760811608360299	1088
Mi	Na	VHQE01000001.1	51180001	51200000	0.7749940138877803	1198
Mi	Na	VHQE01000001.1	51200001	51220000	0.6778149422960114	1298
Mi	Na	VHQE01000001.1	51220001	51240000	0.636897741181707	1224
Mi	Na	VHQE01000001.1	51240001	51260000	0.7762082595066104	935
Mi	Na	VHQE01000001.1	51260001	51280000	0.7267131507837754	1229
Mi	Na	VHQE01000001.1	51280001	51300000	0.692236748758488	1144
Mi	Na	VHQE01000001.1	51300001	51320000	0.7895981391559744	986
Mi	Na	VHQE01000001.1	51320001	51340000	0.6532382826186562	922
Mi	Na	VHQE01000001.1	51340001	51360000	0.6777445084668997	973
Mi	Na	VHQE01000001.1	51360001	51380000	0.7393675889328063	1008
Mi	Na	VHQE01000001.1	51380001	51400000	0.7920302514318567	970
Mi	Na	VHQE01000001.1	51400001	51420000	0.7452453716909119	967
Mi	Na	VHQE01000001.1	51420001	51440000	0.673941498803358	1138
Mi	Na	VHQE01000001.1	51440001	51460000	0.7476404099045607	1066
Mi	Na	VHQE01000001.1	51460001	51480000	0.7455747593086649	956
Mi	Na	VHQE01000001.1	51480001	51500000	0.7619744737004889	1080
Mi	Na	VHQE01000001.1	51500001	51520000	0.6749687562991333	1114
Mi	Na	VHQE01000001.1	51520001	51540000	0.58951379752279	1192
Mi	Na	VHQE01000001.1	51540001	51560000	0.7611091730815445	1104
Mi	Na	VHQE01000001.1	51560001	51580000	0.7608361429534726	1250
Mi	Na	VHQE01000001.1	51580001	51600000	0.7890747918185657	1168
Mi	Na	VHQE01000001.1	51600001	51620000	0.799205059424745	1063
Mi	Na	VHQE01000001.1	51620001	51640000	0.737208730532276	1304
Mi	Na	VHQE01000001.1	51640001	51660000	0.7410541348685677	1144
Mi	Na	VHQE01000001.1	51660001	51680000	0.7513042255501654	1131
Mi	Na	VHQE01000001.1	51680001	51700000	0.7126107478836067	1067
Mi	Na	VHQE01000001.1	51700001	51720000	0.7471856265602507	987
Mi	Na	VHQE01000001.1	51720001	51740000	0.7579596139810235	1067
Mi	Na	VHQE01000001.1	51740001	51760000	0.8200072210047272	1020
Mi	Na	VHQE01000001.1	51760001	51780000	0.8050637720488468	1023
Mi	Na	VHQE01000001.1	51780001	51800000	0.7859866962305988	1037
Mi	Na	VHQE01000001.1	51800001	51820000	0.7375901022054869	1005
Mi	Na	VHQE01000001.1	51820001	51840000	0.7785065493833063	1126
Mi	Na	VHQE01000001.1	51840001	51860000	0.763506111816178	1237
Mi	Na	VHQE01000001.1	51860001	51880000	0.7903293664510396	1100
Mi	Na	VHQE01000001.1	51880001	51900000	0.8314855875831487	922
Mi	Na	VHQE01000001.1	51900001	51920000	0.7778918983906704	1044
Mi	Na	VHQE01000001.1	51920001	51940000	0.8025817043220379	1204
Mi	Na	VHQE01000001.1	51940001	51960000	0.7612290624914609	1297
Mi	Na	VHQE01000001.1	51960001	51980000	0.6782338332779289	1276
Mi	Na	VHQE01000001.1	51980001	52000000	0.6342510443604535	1160
Mi	Na	VHQE01000001.1	52000001	52020000	0.7205677010284045	1124
Mi	Na	VHQE01000001.1	52020001	52040000	0.7429545454545453	1067
Mi	Na	VHQE01000001.1	52040001	52060000	0.8004681516281916	1123
Mi	Na	VHQE01000001.1	52060001	52080000	0.6935413005272407	984
Mi	Na	VHQE01000001.1	52080001	52100000	0.8031616591877178	954
Mi	Na	VHQE01000001.1	52100001	52120000	0.8344628521045059	975
Mi	Na	VHQE01000001.1	52120001	52140000	0.7490192773622668	1022
Mi	Na	VHQE01000001.1	52140001	52160000	0.7423556234367045	1015
Mi	Na	VHQE01000001.1	52160001	52180000	0.7667877661372086	1074
Mi	Na	VHQE01000001.1	52180001	52200000	0.6345058998688917	1060
Mi	Na	VHQE01000001.1	52200001	52220000	0.8094447389345348	1113
Mi	Na	VHQE01000001.1	52220001	52240000	0.8302786283734923	1058
Mi	Na	VHQE01000001.1	52240001	52260000	0.65106101503238	894
Mi	Na	VHQE01000001.1	52260001	52280000	0.806796627627513	978
Mi	Na	VHQE01000001.1	52280001	52300000	0.834710908007153	1060
Mi	Na	VHQE01000001.1	52300001	52320000	0.605599626691554	1144
Mi	Na	VHQE01000001.1	52320001	52340000	0.6795110605235809	1118
Mi	Na	VHQE01000001.1	52340001	52360000	0.6866839372622132	1154
Mi	Na	VHQE01000001.1	52360001	52380000	0.6885521885521885	1145
Mi	Na	VHQE01000001.1	52380001	52400000	0.7463921851199867	1096
Mi	Na	VHQE01000001.1	52400001	52420000	0.7404517343851789	1101
Mi	Na	VHQE01000001.1	52420001	52440000	0.7258070696426862	1033
Mi	Na	VHQE01000001.1	52440001	52460000	0.7288276453714377	901
Mi	Na	VHQE01000001.1	52460001	52480000	0.7587225696917659	996
Mi	Na	VHQE01000001.1	52480001	52500000	0.8396101710473975	1161
Mi	Na	VHQE01000001.1	52500001	52520000	0.6701696577424733	991
Mi	Na	VHQE01000001.1	52520001	52540000	0.7189297574128868	984
Mi	Na	VHQE01000001.1	52540001	52560000	0.7337705169015253	975
Mi	Na	VHQE01000001.1	52560001	52580000	0.8237795617270557	973
Mi	Na	VHQE01000001.1	52580001	52600000	0.7767143436495588	1040
Mi	Na	VHQE01000001.1	52600001	52620000	0.8371025493813906	1048
Mi	Na	VHQE01000001.1	52620001	52640000	0.672932689693506	1069
Mi	Na	VHQE01000001.1	52640001	52660000	0.7013520238885202	1168
Mi	Na	VHQE01000001.1	52660001	52680000	0.8396763712811365	1060
Mi	Na	VHQE01000001.1	52680001	52700000	0.8016693483507643	1071
Mi	Na	VHQE01000001.1	52700001	52720000	0.8418971037152855	1050
Mi	Na	VHQE01000001.1	52720001	52740000	0.881800885568009	1007
Mi	Na	VHQE01000001.1	52740001	52760000	0.866856945336033	1023
Mi	Na	VHQE01000001.1	52760001	52780000	0.8496467263306642	1054
Mi	Na	VHQE01000001.1	52780001	52800000	0.747867298578199	1029
Mi	Na	VHQE01000001.1	52800001	52820000	0.8168545994065283	1105
Mi	Na	VHQE01000001.1	52820001	52840000	0.8011817409438483	1100
Mi	Na	VHQE01000001.1	52840001	52860000	0.8128891599074453	1185
Mi	Na	VHQE01000001.1	52860001	52880000	0.7573226961761993	1127
Mi	Na	VHQE01000001.1	52880001	52900000	0.8062879403722512	1061
Mi	Na	VHQE01000001.1	52900001	52920000	0.7067094951956359	1096
Mi	Na	VHQE01000001.1	52920001	52940000	0.8537738905085845	1071
Mi	Na	VHQE01000001.1	52940001	52960000	0.749659148099007	1206
Mi	Na	VHQE01000001.1	52960001	52980000	0.7267937001749951	1158
Mi	Na	VHQE01000001.1	52980001	53000000	0.7623032227624972	1126
Mi	Na	VHQE01000001.1	53000001	53020000	0.716004157582518	1140
Mi	Na	VHQE01000001.1	53020001	53040000	0.7436896757482357	1233
Mi	Na	VHQE01000001.1	53040001	53060000	0.7501532678495515	1047
Mi	Na	VHQE01000001.1	53060001	53080000	0.827216577851702	1000
Mi	Na	VHQE01000001.1	53080001	53100000	0.8710162957502036	1117
Mi	Na	VHQE01000001.1	53100001	53120000	0.7978022158526269	1230
Mi	Na	VHQE01000001.1	53120001	53140000	0.7068556812762822	1199
Mi	Na	VHQE01000001.1	53140001	53160000	0.7535870755750272	965
Mi	Na	VHQE01000001.1	53160001	53180000	0.6148095238095238	1213
Mi	Na	VHQE01000001.1	53180001	53200000	0.741647119614362	1200
Mi	Na	VHQE01000001.1	53200001	53220000	0.8246144418343375	1040
Mi	Na	VHQE01000001.1	53220001	53240000	0.7935450118717049	1204
Mi	Na	VHQE01000001.1	53240001	53260000	0.812706741188548	1043
Mi	Na	VHQE01000001.1	53260001	53280000	0.5049497874901269	1131
Mi	Na	VHQE01000001.1	53280001	53300000	0.7176226838448175	1161
Mi	Na	VHQE01000001.1	53300001	53320000	0.7949519811683835	1175
Mi	Na	VHQE01000001.1	53320001	53340000	0.7034522637410725	1185
Mi	Na	VHQE01000001.1	53340001	53360000	0.7407241340656877	1270
Mi	Na	VHQE01000001.1	53360001	53380000	0.6342522695252918	1214
Mi	Na	VHQE01000001.1	53380001	53400000	0.7532860940760276	1054
Mi	Na	VHQE01000001.1	53400001	53420000	0.7622230082930472	1179
Mi	Na	VHQE01000001.1	53420001	53440000	0.7086965545869655	1000
Mi	Na	VHQE01000001.1	53440001	53460000	0.8084348430346632	971
Mi	Na	VHQE01000001.1	53460001	53480000	0.7673579917762258	1109
Mi	Na	VHQE01000001.1	53480001	53500000	0.7603871050030291	1152
Mi	Na	VHQE01000001.1	53500001	53520000	0.834844592259041	1139
Mi	Na	VHQE01000001.1	53520001	53540000	0.7797401699191273	1235
Mi	Na	VHQE01000001.1	53540001	53560000	0.7752265067623759	951
Mi	Na	VHQE01000001.1	53560001	53580000	0.758169090034638	1081
Mi	Na	VHQE01000001.1	53580001	53600000	0.7362090334121255	1039
Mi	Na	VHQE01000001.1	53600001	53620000	0.6663977125847008	1034
Mi	Na	VHQE01000001.1	53620001	53640000	0.7798668885191347	1112
Mi	Na	VHQE01000001.1	53640001	53660000	0.7522710182716628	1101
Mi	Na	VHQE01000001.1	53660001	53680000	0.8064962360044327	1006
Mi	Na	VHQE01000001.1	53680001	53700000	0.8277564637197664	1094
Mi	Na	VHQE01000001.1	53700001	53720000	0.6714769159678713	1209
Mi	Na	VHQE01000001.1	53720001	53740000	0.7255113103431474	1260
Mi	Na	VHQE01000001.1	53740001	53760000	0.8700817127142617	1084
Mi	Na	VHQE01000001.1	53760001	53780000	0.7334326765271497	1172
Mi	Na	VHQE01000001.1	53780001	53800000	0.8401883839504714	1221
Mi	Na	VHQE01000001.1	53800001	53820000	0.8706490381328703	1381
Mi	Na	VHQE01000001.1	53820001	53840000	0.5923071033637979	1143
Mi	Na	VHQE01000001.1	53840001	53860000	0.8243249809936593	1174
Mi	Na	VHQE01000001.1	53860001	53880000	0.6405494470673976	1182
Mi	Na	VHQE01000001.1	53880001	53900000	0.7812227390367944	1068
Mi	Na	VHQE01000001.1	53900001	53920000	0.7578103087710665	894
Mi	Na	VHQE01000001.1	53920001	53940000	0.6695293970790164	1081
Mi	Na	VHQE01000001.1	53940001	53960000	0.8756242470138721	1041
Mi	Na	VHQE01000001.1	53960001	53980000	0.7788672984945553	1138
Mi	Na	VHQE01000001.1	53980001	54000000	0.771366264077918	1125
Mi	Na	VHQE01000001.1	54000001	54020000	0.8013973768230019	1256
Mi	Na	VHQE01000001.1	54020001	54040000	0.7060174121817956	1143
Mi	Na	VHQE01000001.1	54040001	54060000	0.7747325940608204	1090
Mi	Na	VHQE01000001.1	54060001	54080000	0.7679850344440929	1086
Mi	Na	VHQE01000001.1	54080001	54100000	0.7937882335520532	1183
Mi	Na	VHQE01000001.1	54100001	54120000	0.3845627225354911	1779
Mi	Na	VHQE01000001.1	54120001	54140000	0.71702746365105	1102
Mi	Na	VHQE01000001.1	54140001	54160000	0.6962557558216023	1154
Mi	Na	VHQE01000001.1	54160001	54180000	0.8338421771361684	1005
Mi	Na	VHQE01000001.1	54180001	54200000	0.7426961969121492	1073
Mi	Na	VHQE01000001.1	54200001	54220000	0.7788464187327824	1268
Mi	Na	VHQE01000001.1	54220001	54240000	0.7004805614617367	1256
Mi	Na	VHQE01000001.1	54240001	54260000	0.5242690631644024	1294
Mi	Na	VHQE01000001.1	54260001	54280000	0.5868601814136749	1518
Mi	Na	VHQE01000001.1	54280001	54300000	0.7599259673917493	1197
Mi	Na	VHQE01000001.1	54300001	54320000	0.7252943225357018	1139
Mi	Na	VHQE01000001.1	54320001	54340000	0.6983048530416951	1198
Mi	Na	VHQE01000001.1	54340001	54360000	0.6897405649423632	1093
Mi	Na	VHQE01000001.1	54360001	54380000	0.7676230745998189	994
Mi	Na	VHQE01000001.1	54380001	54400000	0.7638176962826807	977
Mi	Na	VHQE01000001.1	54400001	54420000	0.7960019058117918	1215
Mi	Na	VHQE01000001.1	54420001	54440000	0.6263235539720536	1042
Mi	Na	VHQE01000001.1	54440001	54460000	0.656110282965179	1051
Mi	Na	VHQE01000001.1	54460001	54480000	0.6009690877830012	1052
Mi	Na	VHQE01000001.1	54480001	54500000	0.6635153490899212	941
Mi	Na	VHQE01000001.1	54500001	54520000	0.8214998390730609	988
Mi	Na	VHQE01000001.1	54520001	54540000	0.7693775190326914	1046
Mi	Na	VHQE01000001.1	54540001	54560000	0.7930709153389566	1226
Mi	Na	VHQE01000001.1	54560001	54580000	0.8562386832618305	1133
Mi	Na	VHQE01000001.1	54580001	54600000	0.7088706677182696	1079
Mi	Na	VHQE01000001.1	54600001	54620000	0.8260354209267669	1013
Mi	Na	VHQE01000001.1	54620001	54640000	0.8147157741003197	990
Mi	Na	VHQE01000001.1	54640001	54660000	0.8116714986939174	1137
Mi	Na	VHQE01000001.1	54660001	54680000	0.8242599348217325	1014
Mi	Na	VHQE01000001.1	54680001	54700000	0.7365006196864605	914
Mi	Na	VHQE01000001.1	54700001	54720000	0.7871943172113967	1036
Mi	Na	VHQE01000001.1	54720001	54740000	0.6823914428166664	969
Mi	Na	VHQE01000001.1	54740001	54760000	0.8719983452919275	986
Mi	Na	VHQE01000001.1	54760001	54780000	0.7642981298820966	1033
Mi	Na	VHQE01000001.1	54780001	54800000	0.7840343327509587	968
Mi	Na	VHQE01000001.1	54800001	54820000	0.7197043023893713	961
Mi	Na	VHQE01000001.1	54820001	54840000	0.6994226740918613	1118
Mi	Na	VHQE01000001.1	54840001	54860000	0.8374074899426466	1297
Mi	Na	VHQE01000001.1	54860001	54880000	0.8314146884431791	1126
Mi	Na	VHQE01000001.1	54880001	54900000	0.8177269653943081	1262
Mi	Na	VHQE01000001.1	54900001	54920000	0.7110763812458728	1119
Mi	Na	VHQE01000001.1	54920001	54940000	0.7340741870753489	1090
Mi	Na	VHQE01000001.1	54940001	54960000	0.8127362587988619	1175
Mi	Na	VHQE01000001.1	54960001	54980000	0.7803082268050422	1109
Mi	Na	VHQE01000001.1	54980001	55000000	0.7138506977641921	1094
Mi	Na	VHQE01000001.1	55000001	55020000	0.7827925971270682	1220
Mi	Na	VHQE01000001.1	55020001	55040000	0.7306763139035909	1254
Mi	Na	VHQE01000001.1	55040001	55060000	0.6958052998047259	1127
Mi	Na	VHQE01000001.1	55060001	55080000	0.6289516536582627	1267
Mi	Na	VHQE01000001.1	55080001	55100000	0.6759435451873326	1201
Mi	Na	VHQE01000001.1	55100001	55120000	0.8495935024727597	1036
Mi	Na	VHQE01000001.1	55120001	55140000	0.6759864835404403	1070
Mi	Na	VHQE01000001.1	55140001	55160000	0.8047176186645214	1039
Mi	Na	VHQE01000001.1	55160001	55180000	0.7547948831054256	1202
Mi	Na	VHQE01000001.1	55180001	55200000	0.7619322024965084	1230
Mi	Na	VHQE01000001.1	55200001	55220000	0.7374088326919553	1201
Mi	Na	VHQE01000001.1	55220001	55240000	0.783047650024394	1036
Mi	Na	VHQE01000001.1	55240001	55260000	0.8033483915483055	974
Mi	Na	VHQE01000001.1	55260001	55280000	0.6970599710816827	1097
Mi	Na	VHQE01000001.1	55280001	55300000	0.671953998047087	1123
Mi	Na	VHQE01000001.1	55300001	55320000	0.7460555668221457	1196
Mi	Na	VHQE01000001.1	55320001	55340000	0.7088000169864002	1014
Mi	Na	VHQE01000001.1	55340001	55360000	0.7641163535842181	902
Mi	Na	VHQE01000001.1	55360001	55380000	0.7160861112597428	787
Mi	Na	VHQE01000001.1	55380001	55400000	0.716580376630628	908
Mi	Na	VHQE01000001.1	55400001	55420000	0.8201621097903916	1072
Mi	Na	VHQE01000001.1	55420001	55440000	0.7377135348226018	875
Mi	Na	VHQE01000001.1	55440001	55460000	0.761411297693975	1108
Mi	Na	VHQE01000001.1	55460001	55480000	0.8126694214876033	1080
Mi	Na	VHQE01000001.1	55480001	55500000	0.8358174823105275	1107
Mi	Na	VHQE01000001.1	55500001	55520000	0.7747463696041376	1221
Mi	Na	VHQE01000001.1	55520001	55540000	0.7528607240286072	1163
Mi	Na	VHQE01000001.1	55540001	55560000	0.6663998416020818	1073
Mi	Na	VHQE01000001.1	55560001	55580000	0.6872846928042767	1237
Mi	Na	VHQE01000001.1	55580001	55600000	0.7507165852303368	1268
Mi	Na	VHQE01000001.1	55600001	55620000	0.7445501757330956	1138
Mi	Na	VHQE01000001.1	55620001	55640000	0.734443495189143	1188
Mi	Na	VHQE01000001.1	55640001	55660000	0.7806409063839631	1112
Mi	Na	VHQE01000001.1	55660001	55680000	0.844405237255084	1031
Mi	Na	VHQE01000001.1	55680001	55700000	0.7444819474276362	1129
Mi	Na	VHQE01000001.1	55700001	55720000	0.7336875174761913	1233
Mi	Na	VHQE01000001.1	55720001	55740000	0.717123427753349	771
Mi	Na	VHQE01000275.1	1	20000	0.4438438325160316	629
Mi	Na	VHQE01000275.1	20001	40000	0.3642458959014504	693
Mi	Na	VHQE01000275.1	40001	60000	0.4076547535414795	627
Mi	Na	VHQE01000275.1	60001	80000	0.4025237919974762	608
Mi	Na	VHQE01000275.1	80001	100000	0.6252064457281848	832
Mi	Na	VHQE01000275.1	100001	120000	0.8197660687657844	1006
Mi	Na	VHQE01000275.1	120001	140000	0.7482208391745765	1071
Mi	Na	VHQE01000275.1	140001	160000	0.7357646584726978	1093
Mi	Na	VHQE01000275.1	160001	180000	0.790736949846469	1290
Mi	Na	VHQE01000275.1	180001	200000	0.6904036449063857	1178
Mi	Na	VHQE01000275.1	200001	220000	0.5821919501709528	1174
Mi	Na	VHQE01000275.1	220001	240000	0.8172704576007822	1144
Mi	Na	VHQE01000275.1	240001	260000	0.6897122303766511	1329
Mi	Na	VHQE01000275.1	260001	280000	0.6235435276766007	1153
Mi	Na	VHQE01000275.1	280001	300000	0.7366377494059435	1168
Mi	Na	VHQE01000275.1	300001	320000	0.706971067372424	906
Mi	Na	VHQE01000275.1	320001	340000	0.6818834474493004	911
Mi	Na	VHQE01000275.1	340001	360000	0.7140484750654243	893
Mi	Na	VHQE01000275.1	360001	380000	0.7520041257198521	1003
Mi	Na	VHQE01000275.1	380001	400000	0.7297382537552103	951
Mi	Na	VHQE01000275.1	400001	420000	0.7936723348593852	951
Mi	Na	VHQE01000275.1	420001	440000	0.6950009503896599	1121
Mi	Na	VHQE01000275.1	440001	460000	0.6783216783216783	1007
Mi	Na	VHQE01000275.1	460001	480000	0.6641476556230655	956
Mi	Na	VHQE01000275.1	480001	500000	0.8377193375713938	1008
Mi	Na	VHQE01000275.1	500001	520000	0.7802632262084003	838
Mi	Na	VHQE01000275.1	520001	540000	0.8149442755825734	896
Mi	Na	VHQE01000275.1	540001	560000	0.6796058108558108	950
Mi	Na	VHQE01000275.1	560001	580000	0.7668622243141474	1004
Mi	Na	VHQE01000275.1	580001	600000	0.7598879637632797	923
Mi	Na	VHQE01000275.1	600001	620000	0.831249700167906	884
Mi	Na	VHQE01000275.1	620001	640000	0.6012256321173518	873
Mi	Na	VHQE01000275.1	640001	660000	0.7302403180575769	1122
Mi	Na	VHQE01000275.1	660001	680000	0.7533153493390882	1021
Mi	Na	VHQE01000275.1	680001	700000	0.8427908777222338	1036
Mi	Na	VHQE01000275.1	700001	720000	0.721135079609656	1122
Mi	Na	VHQE01000275.1	720001	740000	0.6635214725410281	1039
Mi	Na	VHQE01000275.1	740001	760000	0.7235492264558161	1336
Mi	Na	VHQE01000275.1	760001	780000	0.788039644299241	1265
Mi	Na	VHQE01000275.1	780001	800000	0.6525052000489417	1311
Mi	Na	VHQE01000275.1	800001	820000	0.8218058394723649	1197
Mi	Na	VHQE01000275.1	820001	840000	0.7986540544443641	1075
Mi	Na	VHQE01000275.1	840001	860000	0.8065872659340177	974
Mi	Na	VHQE01000275.1	860001	880000	0.6382503577615424	1131
Mi	Na	VHQE01000275.1	880001	900000	0.7400918095090788	1032
Mi	Na	VHQE01000275.1	900001	920000	0.7049445608727877	843
Mi	Na	VHQE01000275.1	920001	940000	0.7742218565747977	1055
Mi	Na	VHQE01000275.1	940001	960000	0.8251030946985177	1027
Mi	Na	VHQE01000275.1	960001	980000	0.7734375744863422	931
Mi	Na	VHQE01000275.1	980001	1000000	0.7374609632409822	1017
Mi	Na	VHQE01000275.1	1000001	1020000	0.6807595362124014	1021
Mi	Na	VHQE01000275.1	1020001	1040000	0.7007352366413618	1017
Mi	Na	VHQE01000275.1	1040001	1060000	0.7665018572732484	1108
Mi	Na	VHQE01000275.1	1060001	1080000	0.7888977577002981	1276
Mi	Na	VHQE01000275.1	1080001	1100000	0.6622747334363449	1070
Mi	Na	VHQE01000275.1	1100001	1120000	0.7409247448409113	1149
Mi	Na	VHQE01000275.1	1120001	1140000	0.6854451833677686	1026
Mi	Na	VHQE01000275.1	1140001	1160000	0.6961747692969948	977
Mi	Na	VHQE01000275.1	1160001	1180000	0.5942706111626895	1073
Mi	Na	VHQE01000275.1	1180001	1200000	0.7654779535701165	1145
Mi	Na	VHQE01000275.1	1200001	1220000	0.622591905191643	1218
Mi	Na	VHQE01000275.1	1220001	1240000	0.6364865360628073	1032
Mi	Na	VHQE01000275.1	1240001	1260000	0.7307445153598999	1051
Mi	Na	VHQE01000275.1	1260001	1280000	0.6817308942334478	1135
Mi	Na	VHQE01000275.1	1280001	1300000	0.6367632595169322	1077
Mi	Na	VHQE01000275.1	1300001	1320000	0.6192746627642124	1105
Mi	Na	VHQE01000275.1	1320001	1340000	0.6667101813474322	1116
Mi	Na	VHQE01000275.1	1340001	1360000	0.7405696207487923	1036
Mi	Na	VHQE01000275.1	1360001	1380000	0.7583633119268682	1062
